leaf_id,parent_id,x,y,z,P,Sw,Sg
1517,298,937.5,212.5,62.5,200,0.2,0.05
1518,298,912.5,237.5,62.5,200,0.2,0.05
1519,298,937.5,237.5,62.5,200,0.2,0.05
1520,298,912.5,212.5,87.5,200,0.2,0.05
1521,298,937.5,212.5,87.5,200,0.2,0.05
1522,298,912.5,237.5,87.5,200,0.2,0.05
1523,298,937.5,237.5,87.5,200,0.2,0.05
1524,299,962.5,212.5,62.5,200,0.2,0.05
1525,299,987.5,212.5,62.5,200,0.2,0.05
1526,299,962.5,237.5,62.5,200,0.2,0.05
1527,299,987.5,237.5,62.5,200,0.2,0.05
1528,299,962.5,212.5,87.5,200,0.2,0.05
1529,299,987.5,212.5,87.5,200,0.2,0.05
1530,299,962.5,237.5,87.5,200,0.2,0.05
1531,299,987.5,237.5,87.5,200,0.2,0.05
1532,300,12.5,262.5,62.5,200,0.2,0.05
1533,300,37.5,262.5,62.5,200,0.2,0.05
1534,300,12.5,287.5,62.5,200,0.2,0.05
1535,300,37.5,287.5,62.5,200,0.2,0.05
1536,300,12.5,262.5,87.5,200,0.2,0.05
1537,300,37.5,262.5,87.5,200,0.2,0.05
1538,300,12.5,287.5,87.5,200,0.2,0.05
1539,300,37.5,287.5,87.5,200,0.2,0.05
1540,301,62.5,262.5,62.5,200,0.2,0.05
1541,301,87.5,262.5,62.5,200,0.2,0.05
1542,301,62.5,287.5,62.5,200,0.2,0.05
1543,301,87.5,287.5,62.5,200,0.2,0.05
1544,301,62.5,262.5,87.5,200,0.2,0.05
1545,301,87.5,262.5,87.5,200,0.2,0.05
1546,301,62.5,287.5,87.5,200,0.2,0.05
1547,301,87.5,287.5,87.5,200,0.2,0.05
1548,302,125,275,75,200,0.2,0.05
1549,303,175,275,75,200,0.2,0.05
1550,304,212.5,262.5,62.5,200,0.2,0.05
1551,304,237.5,262.5,62.5,200,0.2,0.05
1552,304,212.5,287.5,62.5,200,0.2,0.05
1553,304,237.5,287.5,62.5,200,0.2,0.05
1554,304,212.5,262.5,87.5,200,0.2,0.05
1555,304,237.5,262.5,87.5,200,0.2,0.05
1556,304,212.5,287.5,87.5,200,0.2,0.05
1557,304,237.5,287.5,87.5,200,0.2,0.05
1558,305,262.5,262.5,62.5,199.999,0.2,0.05
1559,305,287.5,262.5,62.5,199.991,0.2,0.0500005
1560,305,262.5,287.5,62.5,200,0.2,0.05
1561,305,287.5,287.5,62.5,199.996,0.2,0.0500002
1562,305,262.5,262.5,87.5,200,0.2,0.05
1563,305,287.5,262.5,87.5,199.998,0.2,0.0500001
1564,305,262.5,287.5,87.5,200,0.2,0.05
1565,305,287.5,287.5,87.5,199.999,0.2,0.05
1566,306,312.5,262.5,62.5,199.867,0.2,0.0500066
1567,306,337.5,262.5,62.5,199.222,0.2,0.0500389
1568,306,312.5,287.5,62.5,199.946,0.2,0.0500027
1569,306,337.5,287.5,62.5,199.472,0.2,0.0500264
1570,306,312.5,262.5,87.5,199.972,0.2,0.0500014
1571,306,337.5,262.5,87.5,199.763,0.2,0.0500118
1572,306,312.5,287.5,87.5,199.988,0.2,0.0500006
1573,306,337.5,287.5,87.5,199.878,0.2,0.0500061
1574,307,362.5,262.5,62.5,192.828,0.2,0.0503598
1575,307,387.5,262.5,62.5,160.618,0.2,0.052006
1576,307,362.5,287.5,62.5,194.934,0.2,0.0502539
1577,307,387.5,287.5,62.5,162.055,0.2,0.0519315
1578,307,362.5,262.5,87.5,198.284,0.2,0.0500859
1579,307,387.5,262.5,87.5,194.559,0.2,0.0502728
1580,307,362.5,287.5,87.5,199.004,0.2,0.0500498
1581,307,387.5,287.5,87.5,195.03,0.2,0.0502491
1582,308,412.5,262.5,62.5,194.738,0.2,0.0502638
1583,308,437.5,262.5,62.5,199.172,0.2,0.0500414
1584,308,412.5,287.5,62.5,195.088,0.2,0.0502462
1585,308,437.5,287.5,62.5,199.39,0.2,0.0500305
1586,308,412.5,262.5,87.5,198.932,0.2,0.0500534
1587,308,437.5,262.5,87.5,199.626,0.2,0.0500187
1588,308,412.5,287.5,87.5,199.067,0.2,0.0500467
1589,308,437.5,287.5,87.5,199.786,0.2,0.0500107
1590,309,462.5,262.5,62.5,196.729,0.2,0.0501638
1591,309,487.5,262.5,62.5,187.484,0.2,0.0506295
1592,309,462.5,287.5,62.5,198.644,0.2,0.0500678
1593,309,487.5,287.5,62.5,192.747,0.2,0.0503639
1594,309,462.5,262.5,87.5,199.014,0.2,0.0500493
1595,309,487.5,262.5,87.5,195.924,0.2,0.0502042
1596,309,462.5,287.5,87.5,199.01,0.2,0.0500495
1597,309,487.5,287.5,87.5,195.015,0.2,0.0502498
1598,310,512.5,262.5,62.5,160.373,0.2,0.0520187
1599,310,537.5,262.5,62.5,187.833,0.2,0.0506119
1600,310,512.5,287.5,62.5,161.695,0.2,0.0519502
1601,310,537.5,287.5,62.5,193.653,0.2,0.0503183
1602,310,512.5,262.5,87.5,192.013,0.2,0.0504009
1603,310,537.5,262.5,87.5,197.182,0.2,0.0501411
1604,310,512.5,287.5,87.5,192.188,0.2,0.0503921
1605,310,537.5,287.5,87.5,198.207,0.2,0.0500897
1606,311,562.5,262.5,62.5,196.604,0.2,0.0501701
1607,311,587.5,262.5,62.5,194.775,0.2,0.0502619
1608,311,562.5,287.5,62.5,198.594,0.2,0.0500703
1609,311,587.5,287.5,62.5,194.788,0.2,0.0502613
1610,311,562.5,262.5,87.5,199.377,0.2,0.0500311
1611,311,587.5,262.5,87.5,199.017,0.2,0.0500492
1612,311,562.5,287.5,87.5,199.654,0.2,0.0500173
1613,311,587.5,287.5,87.5,199.043,0.2,0.0500479
1614,312,612.5,262.5,62.5,162.13,0.2,0.0519276
1615,312,637.5,262.5,62.5,194.978,0.2,0.0502517
1616,312,612.5,287.5,62.5,162.164,0.2,0.0519259
1617,312,637.5,287.5,62.5,195.014,0.2,0.0502499
1618,312,612.5,262.5,87.5,195.076,0.2,0.0502468
1619,312,637.5,262.5,87.5,199.057,0.2,0.0500472
1620,312,612.5,287.5,87.5,195.083,0.2,0.0502464
1621,312,637.5,287.5,87.5,199.062,0.2,0.0500469
1622,313,675,275,75,199.884,0.2,0.0500058
1623,314,712.5,262.5,62.5,199.994,0.2,0.0500003
1624,314,737.5,262.5,62.5,200,0.2,0.05
1625,314,712.5,287.5,62.5,199.994,0.2,0.0500003
1626,314,737.5,287.5,62.5,199.999,0.2,0.05
1627,314,712.5,262.5,87.5,199.994,0.2,0.0500003
1628,314,737.5,262.5,87.5,200,0.2,0.05
1629,314,712.5,287.5,87.5,199.994,0.2,0.0500003
1630,314,737.5,287.5,87.5,200,0.2,0.05
1631,315,762.5,262.5,62.5,200,0.2,0.05
1632,315,787.5,262.5,62.5,200,0.2,0.05
1633,315,762.5,287.5,62.5,200,0.2,0.05
1634,315,787.5,287.5,62.5,200,0.2,0.05
1635,315,762.5,262.5,87.5,200,0.2,0.05
1636,315,787.5,262.5,87.5,200,0.2,0.05
1637,315,762.5,287.5,87.5,200,0.2,0.05
1638,315,787.5,287.5,87.5,200,0.2,0.05
1639,316,825,275,75,200,0.2,0.05
1640,317,862.5,262.5,62.5,200,0.2,0.05
1641,317,887.5,262.5,62.5,200,0.2,0.05
1642,317,862.5,287.5,62.5,200,0.2,0.05
1643,317,887.5,287.5,62.5,200,0.2,0.05
1644,317,862.5,262.5,87.5,200,0.2,0.05
1645,317,887.5,262.5,87.5,200,0.2,0.05
1646,317,862.5,287.5,87.5,200,0.2,0.05
1647,317,887.5,287.5,87.5,200,0.2,0.05
1648,318,912.5,262.5,62.5,200,0.2,0.05
1649,318,937.5,262.5,62.5,200,0.2,0.05
1650,318,912.5,287.5,62.5,200,0.2,0.05
1651,318,937.5,287.5,62.5,200,0.2,0.05
1652,318,912.5,262.5,87.5,200,0.2,0.05
1653,318,937.5,262.5,87.5,200,0.2,0.05
1654,318,912.5,287.5,87.5,200,0.2,0.05
1655,318,937.5,287.5,87.5,200,0.2,0.05
1656,319,962.5,262.5,62.5,200,0.2,0.05
1657,319,987.5,262.5,62.5,200,0.2,0.05
1658,319,962.5,287.5,62.5,200,0.2,0.05
1659,319,987.5,287.5,62.5,200,0.2,0.05
1660,319,962.5,262.5,87.5,200,0.2,0.05
1661,319,987.5,262.5,87.5,200,0.2,0.05
1662,319,962.5,287.5,87.5,200,0.2,0.05
1663,319,987.5,287.5,87.5,200,0.2,0.05
1664,320,25,325,75,200,0.2,0.05
1665,321,62.5,312.5,62.5,200,0.2,0.05
1666,321,87.5,312.5,62.5,200,0.2,0.05
1667,321,62.5,337.5,62.5,200,0.2,0.05
1668,321,87.5,337.5,62.5,200,0.2,0.05
1669,321,62.5,312.5,87.5,200,0.2,0.05
1670,321,87.5,312.5,87.5,200,0.2,0.05
1671,321,62.5,337.5,87.5,200,0.2,0.05
1672,321,87.5,337.5,87.5,200,0.2,0.05
1673,322,112.5,312.5,62.5,200,0.2,0.05
1674,322,137.5,312.5,62.5,200,0.2,0.05
1675,322,112.5,337.5,62.5,200,0.2,0.05
1676,322,137.5,337.5,62.5,200,0.2,0.05
1677,322,112.5,312.5,87.5,200,0.2,0.05
1678,322,137.5,312.5,87.5,200,0.2,0.05
1679,322,112.5,337.5,87.5,200,0.2,0.05
1680,322,137.5,337.5,87.5,200,0.2,0.05
1681,323,175,325,75,200,0.2,0.05
1682,324,212.5,312.5,62.5,200,0.2,0.05
1683,324,237.5,312.5,62.5,200,0.2,0.05
1684,324,212.5,337.5,62.5,200,0.2,0.05
1685,324,237.5,337.5,62.5,200,0.2,0.05
1686,324,212.5,312.5,87.5,200,0.2,0.05
1687,324,237.5,312.5,87.5,200,0.2,0.05
1688,324,212.5,337.5,87.5,200,0.2,0.05
1689,324,237.5,337.5,87.5,200,0.2,0.05
1690,325,262.5,312.5,62.5,200,0.2,0.05
1691,325,287.5,312.5,62.5,199.998,0.2,0.0500001
1692,325,262.5,337.5,62.5,200,0.2,0.05
1693,325,287.5,337.5,62.5,199.998,0.2,0.0500001
1694,325,262.5,312.5,87.5,200,0.2,0.05
1695,325,287.5,312.5,87.5,199.999,0.2,0.05
1696,325,262.5,337.5,87.5,200,0.2,0.05
1697,325,287.5,337.5,87.5,199.999,0.2,0.05
1698,326,312.5,312.5,62.5,199.962,0.2,0.0500019
1699,326,337.5,312.5,62.5,199.55,0.2,0.0500225
1700,326,312.5,337.5,62.5,199.968,0.2,0.0500016
1701,326,337.5,337.5,62.5,199.621,0.2,0.0500189
1702,326,312.5,312.5,87.5,199.991,0.2,0.0500004
1703,326,337.5,312.5,87.5,199.899,0.2,0.050005
1704,326,312.5,337.5,87.5,199.992,0.2,0.0500004
1705,326,337.5,337.5,87.5,199.915,0.2,0.0500042
1706,327,362.5,312.5,62.5,195.236,0.2,0.0502387
1707,327,387.5,312.5,62.5,162.455,0.2,0.0519108
1708,327,362.5,337.5,62.5,195.778,0.2,0.0502115
1709,327,387.5,337.5,62.5,165.514,0.2,0.0517525
1710,327,362.5,312.5,87.5,199.104,0.2,0.0500448
1711,327,387.5,312.5,87.5,195.151,0.2,0.050243
1712,327,362.5,337.5,87.5,199.232,0.2,0.0500384
1713,327,387.5,337.5,87.5,195.739,0.2,0.0502135
1714,328,412.5,312.5,62.5,195.178,0.2,0.0502417
1715,328,437.5,312.5,62.5,199.494,0.2,0.0500253
1716,328,412.5,337.5,62.5,195.692,0.2,0.0502158
1717,328,437.5,337.5,62.5,199.562,0.2,0.0500219
1718,328,412.5,312.5,87.5,199.102,0.2,0.0500449
1719,328,437.5,312.5,87.5,199.875,0.2,0.0500062
1720,328,412.5,337.5,87.5,199.211,0.2,0.0500394
1721,328,437.5,337.5,87.5,199.898,0.2,0.0500051
1722,329,462.5,312.5,62.5,199.396,0.2,0.0500302
1723,329,487.5,312.5,62.5,194.911,0.2,0.0502551
1724,329,462.5,337.5,62.5,199.506,0.2,0.0500247
1725,329,487.5,337.5,62.5,195.44,0.2,0.0502285
1726,329,462.5,312.5,87.5,199.774,0.2,0.0500113
1727,329,487.5,312.5,87.5,198.653,0.2,0.0500674
1728,329,462.5,337.5,87.5,199.879,0.2,0.050006
1729,329,487.5,337.5,87.5,199.089,0.2,0.0500456
1730,330,512.5,312.5,62.5,162.354,0.2,0.0519161
1731,330,537.5,312.5,62.5,194.82,0.2,0.0502596
1732,330,512.5,337.5,62.5,166.015,0.2,0.0517266
1733,330,537.5,337.5,62.5,194.328,0.2,0.0502844
1734,330,512.5,312.5,87.5,194.787,0.2,0.0502613
1735,330,537.5,312.5,87.5,198.88,0.2,0.050056
1736,330,512.5,337.5,87.5,195.366,0.2,0.0502322
1737,330,537.5,337.5,87.5,198.212,0.2,0.0500895
1738,331,562.5,312.5,62.5,198.906,0.2,0.0500547
1739,331,587.5,312.5,62.5,194.592,0.2,0.0502711
1740,331,562.5,337.5,62.5,198.732,0.2,0.0500634
1741,331,587.5,337.5,62.5,194.238,0.2,0.0502889
1742,331,562.5,312.5,87.5,199.748,0.2,0.0500126
1743,331,587.5,312.5,87.5,199.032,0.2,0.0500484
1744,331,562.5,337.5,87.5,199.655,0.2,0.0500173
1745,331,587.5,337.5,87.5,199.04,0.2,0.050048
1746,332,612.5,312.5,62.5,162.573,0.2,0.0519047
1747,332,637.5,312.5,62.5,195.169,0.2,0.0502421
1748,332,612.5,337.5,62.5,165.547,0.2,0.0517508
1749,332,637.5,337.5,62.5,195.73,0.2,0.050214
1750,332,612.5,312.5,87.5,195.141,0.2,0.0502435
1751,332,637.5,312.5,87.5,199.117,0.2,0.0500442
1752,332,612.5,337.5,87.5,195.701,0.2,0.0502154
1753,332,637.5,337.5,87.5,199.267,0.2,0.0500367
1754,333,662.5,312.5,62.5,199.558,0.2,0.0500221
1755,333,687.5,312.5,62.5,199.949,0.2,0.0500025
1756,333,662.5,337.5,62.5,199.607,0.2,0.0500196
1757,333,687.5,337.5,62.5,199.956,0.2,0.0500022
1758,333,662.5,312.5,87.5,199.888,0.2,0.0500056
1759,333,687.5,312.5,87.5,199.985,0.2,0.0500007
1760,333,662.5,337.5,87.5,199.882,0.2,0.0500059
1761,333,687.5,337.5,87.5,199.99,0.2,0.0500005
1762,334,712.5,312.5,62.5,199.994,0.2,0.0500003
1763,334,737.5,312.5,62.5,200,0.2,0.05
1764,334,712.5,337.5,62.5,199.997,0.2,0.0500002
1765,334,737.5,337.5,62.5,200,0.2,0.05
1766,334,712.5,312.5,87.5,199.999,0.2,0.0500001
1767,334,737.5,312.5,87.5,200,0.2,0.05
1768,334,712.5,337.5,87.5,199.999,0.2,0.05
1769,334,737.5,337.5,87.5,200,0.2,0.05
1770,335,762.5,312.5,62.5,200,0.2,0.05
1771,335,787.5,312.5,62.5,200,0.2,0.05
1772,335,762.5,337.5,62.5,200,0.2,0.05
1773,335,787.5,337.5,62.5,200,0.2,0.05
1774,335,762.5,312.5,87.5,200,0.2,0.05
1775,335,787.5,312.5,87.5,200,0.2,0.05
1776,335,762.5,337.5,87.5,200,0.2,0.05
1777,335,787.5,337.5,87.5,200,0.2,0.05
1778,336,825,325,75,200,0.2,0.05
1779,337,862.5,312.5,62.5,200,0.2,0.05
1780,337,887.5,312.5,62.5,200,0.2,0.05
1781,337,862.5,337.5,62.5,200,0.2,0.05
1782,337,887.5,337.5,62.5,200,0.2,0.05
1783,337,862.5,312.5,87.5,200,0.2,0.05
1784,337,887.5,312.5,87.5,200,0.2,0.05
1785,337,862.5,337.5,87.5,200,0.2,0.05
1786,337,887.5,337.5,87.5,200,0.2,0.05
1787,338,912.5,312.5,62.5,200,0.2,0.05
1788,338,937.5,312.5,62.5,200,0.2,0.05
1789,338,912.5,337.5,62.5,200,0.2,0.05
1790,338,937.5,337.5,62.5,200,0.2,0.05
1791,338,912.5,312.5,87.5,200,0.2,0.05
1792,338,937.5,312.5,87.5,200,0.2,0.05
1793,338,912.5,337.5,87.5,200,0.2,0.05
1794,338,937.5,337.5,87.5,200,0.2,0.05
1795,339,962.5,312.5,62.5,200,0.2,0.05
1796,339,987.5,312.5,62.5,200,0.2,0.05
1797,339,962.5,337.5,62.5,200,0.2,0.05
1798,339,987.5,337.5,62.5,200,0.2,0.05
1799,339,962.5,312.5,87.5,200,0.2,0.05
1800,339,987.5,312.5,87.5,200,0.2,0.05
1801,339,962.5,337.5,87.5,200,0.2,0.05
1802,339,987.5,337.5,87.5,200,0.2,0.05
1803,340,25,375,75,200,0.2,0.05
1804,341,62.5,362.5,62.5,200,0.2,0.05
1805,341,87.5,362.5,62.5,200,0.2,0.05
1806,341,62.5,387.5,62.5,200,0.2,0.05
1807,341,87.5,387.5,62.5,200,0.2,0.05
1808,341,62.5,362.5,87.5,200,0.2,0.05
1809,341,87.5,362.5,87.5,200,0.2,0.05
1810,341,62.5,387.5,87.5,200,0.2,0.05
1811,341,87.5,387.5,87.5,200,0.2,0.05
1812,342,112.5,362.5,62.5,200,0.2,0.05
1813,342,137.5,362.5,62.5,200,0.2,0.05
1814,342,112.5,387.5,62.5,200,0.2,0.05
1815,342,137.5,387.5,62.5,200,0.2,0.05
1816,342,112.5,362.5,87.5,200,0.2,0.05
1817,342,137.5,362.5,87.5,200,0.2,0.05
1818,342,112.5,387.5,87.5,200,0.2,0.05
1819,342,137.5,387.5,87.5,200,0.2,0.05
1820,343,162.5,362.5,62.5,200,0.2,0.05
1821,343,187.5,362.5,62.5,200,0.2,0.05
1822,343,162.5,387.5,62.5,200,0.2,0.05
1823,343,187.5,387.5,62.5,200,0.2,0.05
1824,343,162.5,362.5,87.5,200,0.2,0.05
1825,343,187.5,362.5,87.5,200,0.2,0.05
1826,343,162.5,387.5,87.5,200,0.2,0.05
1827,343,187.5,387.5,87.5,200,0.2,0.05
1828,344,212.5,362.5,62.5,200,0.2,0.05
1829,344,237.5,362.5,62.5,200,0.2,0.05
1830,344,212.5,387.5,62.5,200,0.2,0.05
1831,344,237.5,387.5,62.5,200,0.2,0.05
1832,344,212.5,362.5,87.5,200,0.2,0.05
1833,344,237.5,362.5,87.5,200,0.2,0.05
1834,344,212.5,387.5,87.5,200,0.2,0.05
1835,344,237.5,387.5,87.5,200,0.2,0.05
1836,345,262.5,362.5,62.5,200,0.2,0.05
1837,345,287.5,362.5,62.5,199.999,0.2,0.05
1838,345,262.5,387.5,62.5,200,0.2,0.05
1839,345,287.5,387.5,62.5,200,0.2,0.05
1840,345,262.5,362.5,87.5,200,0.2,0.05
1841,345,287.5,362.5,87.5,200,0.2,0.05
1842,345,262.5,387.5,87.5,200,0.2,0.05
1843,345,287.5,387.5,87.5,200,0.2,0.05
1844,346,325,375,75,199.99,0.2,0.0500005
1845,347,362.5,362.5,62.5,199.322,0.2,0.0500339
1846,347,387.5,362.5,62.5,196.05,0.2,0.0501979
1847,347,362.5,387.5,62.5,199.901,0.2,0.0500049
1848,347,387.5,387.5,62.5,199.647,0.2,0.0500176
1849,347,362.5,362.5,87.5,199.841,0.2,0.0500079
1850,347,387.5,362.5,87.5,199.294,0.2,0.0500353
1851,347,362.5,387.5,87.5,199.968,0.2,0.0500016
1852,347,387.5,387.5,87.5,199.915,0.2,0.0500042
1853,348,425,375,75,199.88,0.2,0.050006
1854,349,462.5,362.5,62.5,199.446,0.2,0.0500277
1855,349,487.5,362.5,62.5,196.123,0.2,0.0501942
1856,349,462.5,387.5,62.5,198.38,0.2,0.0500811
1857,349,487.5,387.5,62.5,194.359,0.2,0.0502828
1858,349,462.5,362.5,87.5,199.873,0.2,0.0500063
1859,349,487.5,362.5,87.5,199.239,0.2,0.0500381
1860,349,462.5,387.5,87.5,199.772,0.2,0.0500114
1861,349,487.5,387.5,87.5,199.299,0.2,0.0500351
1862,350,512.5,362.5,62.5,191.714,0.2,0.0504159
1863,350,537.5,362.5,62.5,198.339,0.2,0.0500831
1864,350,512.5,387.5,62.5,198.239,0.2,0.0500881
1865,350,537.5,387.5,62.5,199.689,0.2,0.0500156
1866,350,512.5,362.5,87.5,196.825,0.2,0.050159
1867,350,537.5,362.5,87.5,196.674,0.2,0.0501665
1868,350,512.5,387.5,87.5,199.469,0.2,0.0500265
1869,350,537.5,387.5,87.5,199.599,0.2,0.05002
1870,351,562.5,362.5,62.5,199.178,0.2,0.0500411
1871,351,587.5,362.5,62.5,196.432,0.2,0.0501787
1872,351,562.5,387.5,62.5,199.854,0.2,0.0500073
1873,351,587.5,387.5,62.5,199.477,0.2,0.0500262
1874,351,562.5,362.5,87.5,199.553,0.2,0.0500224
1875,351,587.5,362.5,87.5,199.516,0.2,0.0500242
1876,351,562.5,387.5,87.5,199.921,0.2,0.050004
1877,351,587.5,387.5,87.5,199.913,0.2,0.0500044
1878,352,612.5,362.5,62.5,195.943,0.2,0.0502032
1879,352,637.5,362.5,62.5,199.286,0.2,0.0500357
1880,352,612.5,387.5,62.5,199.598,0.2,0.0500201
1881,352,637.5,387.5,62.5,199.896,0.2,0.0500052
1882,352,612.5,362.5,87.5,199.274,0.2,0.0500363
1883,352,637.5,362.5,87.5,199.822,0.2,0.0500089
1884,352,612.5,387.5,87.5,199.915,0.2,0.0500042
1885,352,637.5,387.5,87.5,199.978,0.2,0.0500011
1886,353,662.5,362.5,62.5,199.92,0.2,0.050004
1887,353,687.5,362.5,62.5,199.99,0.2,0.0500005
1888,353,662.5,387.5,62.5,199.986,0.2,0.0500007
1889,353,687.5,387.5,62.5,199.999,0.2,0.0500001
1890,353,662.5,362.5,87.5,199.971,0.2,0.0500015
1891,353,687.5,362.5,87.5,199.997,0.2,0.0500001
1892,353,662.5,387.5,87.5,199.997,0.2,0.0500002
1893,353,687.5,387.5,87.5,200,0.2,0.05
1894,354,725,375,75,200,0.2,0.05
1895,355,775,375,75,200,0.2,0.05
1896,356,825,375,75,200,0.2,0.05
1897,357,875,375,75,200,0.2,0.05
1898,358,912.5,362.5,62.5,200,0.2,0.05
1899,358,937.5,362.5,62.5,200,0.2,0.05
1900,358,912.5,387.5,62.5,200,0.2,0.05
1901,358,937.5,387.5,62.5,200,0.2,0.05
1902,358,912.5,362.5,87.5,200,0.2,0.05
1903,358,937.5,362.5,87.5,200,0.2,0.05
1904,358,912.5,387.5,87.5,200,0.2,0.05
1905,358,937.5,387.5,87.5,200,0.2,0.05
1906,359,962.5,362.5,62.5,200,0.2,0.05
1907,359,987.5,362.5,62.5,200,0.2,0.05
1908,359,962.5,387.5,62.5,200,0.2,0.05
1909,359,987.5,387.5,62.5,200,0.2,0.05
1910,359,962.5,362.5,87.5,200,0.2,0.05
1911,359,987.5,362.5,87.5,200,0.2,0.05
1912,359,962.5,387.5,87.5,200,0.2,0.05
1913,359,987.5,387.5,87.5,200,0.2,0.05
1914,360,12.5,412.5,62.5,200,0.2,0.05
1915,360,37.5,412.5,62.5,200,0.2,0.05
1916,360,12.5,437.5,62.5,200,0.2,0.05
1917,360,37.5,437.5,62.5,200,0.2,0.05
1918,360,12.5,412.5,87.5,200,0.2,0.05
1919,360,37.5,412.5,87.5,200,0.2,0.05
1920,360,12.5,437.5,87.5,200,0.2,0.05
1921,360,37.5,437.5,87.5,200,0.2,0.05
1922,361,62.5,412.5,62.5,200,0.2,0.05
1923,361,87.5,412.5,62.5,200,0.2,0.05
1924,361,62.5,437.5,62.5,200,0.2,0.05
1925,361,87.5,437.5,62.5,200,0.2,0.05
1926,361,62.5,412.5,87.5,200,0.2,0.05
1927,361,87.5,412.5,87.5,200,0.2,0.05
1928,361,62.5,437.5,87.5,200,0.2,0.05
1929,361,87.5,437.5,87.5,200,0.2,0.05
1930,362,112.5,412.5,62.5,200,0.2,0.05
1931,362,137.5,412.5,62.5,200,0.2,0.05
1932,362,112.5,437.5,62.5,200,0.2,0.05
1933,362,137.5,437.5,62.5,200,0.2,0.05
1934,362,112.5,412.5,87.5,200,0.2,0.05
1935,362,137.5,412.5,87.5,200,0.2,0.05
1936,362,112.5,437.5,87.5,200,0.2,0.05
1937,362,137.5,437.5,87.5,200,0.2,0.05
1938,363,162.5,412.5,62.5,200,0.2,0.05
1939,363,187.5,412.5,62.5,200,0.2,0.05
1940,363,162.5,437.5,62.5,200,0.2,0.05
1941,363,187.5,437.5,62.5,200,0.2,0.05
1942,363,162.5,412.5,87.5,200,0.2,0.05
1943,363,187.5,412.5,87.5,200,0.2,0.05
1944,363,162.5,437.5,87.5,200,0.2,0.05
1945,363,187.5,437.5,87.5,200,0.2,0.05
1946,364,212.5,412.5,62.5,200,0.2,0.05
1947,364,237.5,412.5,62.5,200,0.2,0.05
1948,364,212.5,437.5,62.5,200,0.2,0.05
1949,364,237.5,437.5,62.5,200,0.2,0.05
1950,364,212.5,412.5,87.5,200,0.2,0.05
1951,364,237.5,412.5,87.5,200,0.2,0.05
1952,364,212.5,437.5,87.5,200,0.2,0.05
1953,364,237.5,437.5,87.5,200,0.2,0.05
1954,365,262.5,412.5,62.5,200,0.2,0.05
1955,365,287.5,412.5,62.5,200,0.2,0.05
1956,365,262.5,437.5,62.5,200,0.2,0.05
1957,365,287.5,437.5,62.5,200,0.2,0.05
1958,365,262.5,412.5,87.5,200,0.2,0.05
1959,365,287.5,412.5,87.5,200,0.2,0.05
1960,365,262.5,437.5,87.5,200,0.2,0.05
1961,365,287.5,437.5,87.5,200,0.2,0.05
1962,366,325,425,75,200,0.2,0.05
1963,367,362.5,412.5,62.5,199.993,0.2,0.0500004
1964,367,387.5,412.5,62.5,199.975,0.2,0.0500013
1965,367,362.5,437.5,62.5,199.999,0.2,0.05
1966,367,387.5,437.5,62.5,199.998,0.2,0.0500001
1967,367,362.5,412.5,87.5,199.997,0.2,0.0500001
1968,367,387.5,412.5,87.5,199.993,0.2,0.0500003
1969,367,362.5,437.5,87.5,200,0.2,0.05
1970,367,387.5,437.5,87.5,199.999,0.2,0.05
1971,368,412.5,412.5,62.5,199.987,0.2,0.0500007
1972,368,437.5,412.5,62.5,199.929,0.2,0.0500035
1973,368,412.5,437.5,62.5,199.986,0.2,0.0500007
1974,368,437.5,437.5,62.5,199.859,0.2,0.0500071
1975,368,412.5,412.5,87.5,199.992,0.2,0.0500004
1976,368,437.5,412.5,87.5,199.982,0.2,0.0500009
1977,368,412.5,437.5,87.5,199.997,0.2,0.0500001
1978,368,437.5,437.5,87.5,199.982,0.2,0.0500009
1979,369,462.5,412.5,62.5,199.414,0.2,0.0500293
1980,369,487.5,412.5,62.5,198.393,0.2,0.0500804
1981,369,462.5,437.5,62.5,199.663,0.2,0.0500169
1982,369,487.5,437.5,62.5,199.682,0.2,0.0500159
1983,369,462.5,412.5,87.5,199.912,0.2,0.0500044
1984,369,487.5,412.5,87.5,199.777,0.2,0.0500111
1985,369,462.5,437.5,87.5,199.957,0.2,0.0500022
1986,369,487.5,437.5,87.5,199.949,0.2,0.0500026
1987,370,525,425,75,199.951,0.2,0.0500024
1988,371,562.5,412.5,62.5,199.985,0.2,0.0500008
1989,371,587.5,412.5,62.5,199.955,0.2,0.0500022
1990,371,562.5,437.5,62.5,199.996,0.2,0.0500002
1991,371,587.5,437.5,62.5,199.996,0.2,0.0500002
1992,371,562.5,412.5,87.5,199.991,0.2,0.0500004
1993,371,587.5,412.5,87.5,199.991,0.2,0.0500005
1994,371,562.5,437.5,87.5,199.997,0.2,0.0500002
1995,371,587.5,437.5,87.5,199.999,0.2,0.0500001
1996,372,612.5,412.5,62.5,199.966,0.2,0.0500017
1997,372,637.5,412.5,62.5,199.985,0.2,0.0500007
1998,372,612.5,437.5,62.5,199.997,0.2,0.0500001
1999,372,637.5,437.5,62.5,199.998,0.2,0.0500001
2000,372,612.5,412.5,87.5,199.992,0.2,0.0500004
2001,372,637.5,412.5,87.5,199.998,0.2,0.0500001
2002,372,612.5,437.5,87.5,199.999,0.2,0.05
2003,372,637.5,437.5,87.5,200,0.2,0.05
2004,373,662.5,412.5,62.5,199.998,0.2,0.0500001
